LSLANR;LSLORT;LSTENR;TEBEZ1;TEBEZ2;LSLGBE;TEPDIM;TEINPR;WERT;TEWKSF
F5;KM034;3FD0203473070;Zuschnitt        03GN00314;105113.03,105111.03;8;3;7,71;0,0617;
F5;KM034;3FD0203473080;Zuschnitt        07GRRT075;107397.01,105114.03;7;3;4,64;0,0325;
F5;KM034;3FD0203473092;Zuschnitt        03SWGN217;105111.03,105111.01;15;3;5,87;0,0881;
F5;KM034;3FD0203473093;Zuschnitt        03GRRT220;105111.03,907647.01;15;3;5,32;0,0798;
F5;KM034;3FD0203473094;Zuschnitt        03GRBR220;105111.03,907647.01;15;3;5,32;0,0798;
F5;KM034;3FD0203473143;Zuschnitt        03SWWS214;107396.01,105116.01;15;3;5,06;0,0759;
F5;KM034;3FD0203473146;Zuschnitt        03RTGR274;107396.01,105116.01;15;3;5,58;0,0837;
F5;KM034;3FD0203473147;Zuschnitt        03BLGE274;107396.01,105116.01;15;3;5,58;0,0837;
F5;KM034;3FD0203473150;Zuschnitt        03BLGN245;107396.01,105981.01;15;3;4,92;0,0738;
F5;KM034;3FD0203473151;Zuschnitt       K03SW00187;15.00    ,107396.01;15;3;2,9;0,0435;
F5;KM034;3FD0203473152;Zuschnitt        03WSGE277;107396.01,907325.01;15;3;5,61;0,0842;
F5;KM034;3FD0203473153;Zuschnitt       K03SWVI389;15.00    ,107396.01;19;3;4,66;0,0885;
F5;KM034;3FD0203473154;Zuschnitt        03RTSW591;107396.01,907647.01;15;3;7,04;0,1056;
F5;KM034;3FD0203473166;Zuschnitt        25RTGE008;105118.01,105118.01;8;3;4,17;0,0334;
F5;KM034;3FD0203473176;Zuschnitt        03BLGE114;906843.01,105113.03;6;3;4,21;0,0253;
F5;KM034;3FD0203473177;Zuschnitt        03RTGN386;107396.01,105111.04;6;3;8,43;0,0506;
F5;KM034;3FD0203473178;Zuschnitt        03GNBL386;107396.01,105111.04;6;3;8,43;0,0506;
F5;KM034;3FD0203473179;Zuschnitt        03BRGE385;107396.01,105111.04;6;3;8,42;0,0505;
F5;KM034;3FD0203473180;Zuschnitt        07BRBL382;107397.01,105112.04;6;3;10,78;0,0647;
F5;KM034;3FD0203473181;Zuschnitt        07RTBL381;107397.01,105112.04;7;3;10,76;0,0753;
F5;KM034;3FD0203473184;Zuschnitt        03GRGN261;105974.04,906843.01;6;3;6,65;0,0399;
F5;KM034;3FD0203473190;Zuschnitt        03BR00204;107396.01,105981.01;6;3;4,55;0,0273;
F5;KM034;3FD0203473191;Zuschnitt        03SWGN074;906843.01,105981.01;5;3;3,02;0,0151;
F5;KM034;3FD0203473199;Zuschnitt        03VIBL079;105111.03,107396.01;7;3;3,18;0,0223;
F5;KM034;3FD0203473200;Zuschnitt        03WSGE266;105111.03,105974.04;6;3;7,04;0,0422;
F5;KM034;3FD0203473201;Zuschnitt        03GRGN266;105111.03,105974.04;29;3;7,04;0,2042;
F5;KM034;3FD0203473202;Zuschnitt        05WS00115;105112.03,906844.01;6;3;3,42;0,0205;
F5;KM034;3FD0203473203;Zuschnitt        03SWVI114;105111.03,906843.01;7;3;3,07;0,0215;
F5;KM034;3FD0203473204;Zuschnitt        10RTWS116;906844.01,105112.03;6;3;4,21;0,0253;
F5;KM034;3FD0203473205;Zuschnitt        10RT00123;906844.01,105112.03;6;3;4,29;0,0257;
F5;KM034;3FD0203473210;Zuschnitt        07VIGR457;107397.01,105112.04;14;3;16,43;0,23;
F5;KM034;3FD0203473211;Zuschnitt        07VIRT458;107397.01,105112.04;14;3;16,46;0,2304;
F5;KM034;3FD0203473214;Zuschnitt        03VIBR459;107396.01,105111.04;14;3;12,4;0,1736;
F5;KM034;3FD0203473216;Zuschnitt        03BR00339;105974.08,107396.01;15;3;6,22;0,0933;
F5;KM034;3FD0203473217;Zuschnitt        03GE00340;105974.08,107396.01;36;3;6,23;0,2243;
F5;KM034;3FD0203473218;Zuschnitt        03BL00340;105974.08,107396.01;15;3;6,23;0,0935;
F5;KM034;3FD0203473222;Zuschnitt        03GEGR197;107396.01,105111.04;15;3;8,21;0,1232;
F5;KM034;3FD0203473224;Zuschnitt        07BRVI103;107397.01,105112.04;15;3;7,83;0,1175;
F5;KM034;3FD0203473225;Zuschnitt        10GNGE205;907326.01,105112.04;40;3;11,66;0,4664;
F5;KM034;3FD0203473235;Zuschnitt        05GNGR167;906844.01,105112.03;16;3;5,35;0,0856;
F5;KM034;3FD0203473236;Zuschnitt        03WSBL053;105111.03,107396.01;14;3;3,33;0,0466;
F5;KM034;3FD0203473238;Zuschnitt        03SWGN053;105111.03,107396.01;15;3;3,33;0,05;
F5;KM034;3FD0203473240;Zuschnitt        03GRGE041;105111.03,107396.01;15;3;3,14;0,0471;
F5;KM034;3FD0203473241;Zuschnitt        03BLGE044;105111.03,107396.01;15;3;3,22;0,0483;
F5;KM034;3FD0203473250;Zuschnitt        05BLWS643;105975.08,107397.01;12;3;15,23;0,1828;
F5;KM034;3FD0203473251;Zuschnitt       K05BR00171;105975.08,15.00;7;3;5,33;0,0373;
F5;KM034;3FD0203473252;Zuschnitt        03RTVI607;906843.08,107396.01;15;3;11,35;0,1703;
F5;KM034;3FD0203473253;Zuschnitt        05RT00170;906844.01,105114.03;15;3;5,64;0,0846;
F5;KM034;3FD0203473257;Zuschnitt        03VISW275;906843.02,107396.01;15;3;4,92;0,0738;
F5;KM034;3FD0203473258;Zuschnitt        03VIBL272;906843.02,107396.01;15;3;4,89;0,0734;
F5;KM034;3FD0203473272;Zuschnitt        03BR00207;105981.01,105111.03;15;3;4,51;0,0677;
F5;KM034;3FD0203473325;Zuschnitt        03WSGE219;907647.01,906843.02;44;3;3,77;0,1659;
F5;KM034;3FD0203473326;Zuschnitt       K03BRBL201;15.00    ,906843.02;44;3;3;0,132;
F5;KM034;3FD0203473337;Zuschnitt        03WSGE253;107396.01,907325.01;6;3;5,41;0,0325;
F5;KM034;3FD0203473338;Zuschnitt        03RTGR251;107396.01,105116.01;44;3;5,37;0,2363;
F5;KM034;3FD0203473339;Zuschnitt        03BLGE251;107396.01,105116.01;45;3;5,37;0,2417;
F5;KM183;3FD0203473382;Zuschnitt        03GRRT194;105974.02,105974.02;10;3;5,3;0,053;
F5;KM183;3FD0203473383;Zuschnitt        03GRBR194;105974.02,105974.02;9;3;5,3;0,0477;
F5;KM034;3FD0203473421;Zuschnitt       K03SWVI365;15.00    ,107396.01;44;3;4,45;0,1958;
F5;KM034;3FD0203473422;Zuschnitt        03RTSW567;107396.01,907647.01;43;3;6,83;0,2937;
F5;KM034;3FD0203473428;Zuschnitt        03BLGR445;105516.01,107396.01;23;3;18,58;0,4273;
F5;KM034;3FD0203473429;Zuschnitt        03WSBR083;105111.04,105111.04;5;3;8,84;0,0442;
F5;KM034;3FD0203473430;Zuschnitt        03BLVI083;105111.04,105111.04;17;3;8,9;0,1513;
F5;KM034;3FD0203473431;Zuschnitt        03WSGE138;907647.01,906843.02;15;3;3,06;0,0459;
F5;KM034;3FD0203473432;Zuschnitt       K03BRBL120;15.00    ,906843.02;15;3;2,3;0,0345;
F5;KM034;3FD0203473506;Zuschnitt        03BLGE220;105974.08,105111.05;25;3;8,92;0,223;
F5;;3FD0203473524;Zuschnitt        03BLGR477;107396.01,105111.05;19;3;0;0;
F5;;3FD0203473525;Zuschnitt        10BLBR189;107398.01,105112.03;19;3;0;0;
F5;;3FD0203473526;Zuschnitt        03WS00178;107396.01,105974.04;19;3;0;0;
F5;;3FD0203473527;Zuschnitt        03GNGR166;107396.01,105974.08;19;3;0;0;
F5;;3FD0203473528;Zuschnitt        05WS00051;105112.03,107397.01;19;3;0;0;
F5;;3FD0203473529;Zuschnitt        03GRRT218;906843.01,105111.03;19;3;0;0;
F5;;3FD0203473533;Zuschnitt        25SWGE251;906845.02,105115.03;19;3;0;0;
F5;;3FD0203473534;Zuschnitt        25SWBL251;906845.02,105115.03;19;3;0;0;
F5;;3FD0203473535;Zuschnitt        25SWGN251;906845.02,105115.03;19;3;0;0;
F5;;3FD0203473542;Zuschnitt        25SWRT251;906845.02,105115.03;19;3;0;0;
F5;KM034;3FD0203473611;Zuschnitt       K03RTGE245;105111.03,15.00;1;3;3,33;0,0033;
F5;07F6-2;3FD0205670004;LTG 56006       K15BR00047;15.00    ,103192.01;47;3;3,11;0,1462;
F5;12F4-4;3FD0205670016;Ltg 56002        10RTGN149;907326.01 , 103189.01;43;3;5,56;0,2391;
F5;04F5-1;3FD0205670017;Ltg 56003        10RTSW540;907326.01 , 103189.01;22;3;12,38;0,2724;
F5;07F1-4;3FD0205670018;Ltg 56007       K10BR00100;103191.01 , 15.00;46;3;3,86;0,1776;
F5;KM056;3FD0205673004;Zuschnitt        10RTSW540;103189.01,907326.01;19;3;12,39;0,2354;
F5;KM056;3FD0205673005;Zuschnitt        10RTGN129;103189.01,907326.01;42;3;5,22;0,2192;
F5;KM056;3FD0205673009;Zuschnitt       K15BR00047;12.00    ,103192.01;20;3;3,11;0,0622;
F5;;3FD0205673024;Zuschnitt       K10BR00094;15.00    ,103191.01;24;3;3,76;0,0902;
F5;B40-3;3FD0205920031;Zuschnitt        40GEBL548;108082.02,912314.01;20;3;52,66;1,0532;
F5;B40-4;3FD0205920032;Zuschnitt        40GNGE542;108082.02,912314.01;85;3;52,17;4,4345;
F5;20F3-4;3FD0205970005;LTG 59035        03BL00068;105974.02,107396.01;65;3;3,62;0,2353;
F5;20F1-4;3FD0205970006;LTG 59036        03WSVI069;105974.02,107396.01;67;3;3,63;0,2432;
F5;18F4-4;3FD0205970007;LTG 59005        05BRGR078;103189.02,107397.01;68;3;3,54;0,2407;
F5;18F3-4;3FD0205970008;LTG 59006        05BLGN079;103189.02,107397.01;45;3;3,55;0,1598;
F5;18F5-4;3FD0205970009;LTG 59010        10RTGN076;107766.02,105114.03;19;3;4,66;0,0885;
F5;19F6-4;3FD0205970010;LTG 59011        03BRGR070;105974.02,107396.01;66;3;3,64;0,2402;
F5;18F7-4;3FD0205970011;LTG 59012        03RTGR075;105974.02,107396.01;68;3;3,69;0,2509;
F5;20F2-4;3FD0205970013;LTG 59018        03GERT069;105974.02,107396.01;46;3;3,63;0,167;
F5;19F4-4;3FD0205970014;LTG 59019        03WSBL070;105974.02,107396.01;67;3;3,64;0,2439;
F5;19F3-4;3FD0205970017;LTG 59028        10GNBL072;107766.02,105114.03;44;3;4,59;0,202;
F5;19F5-4;3FD0205970033;Ltg 59017        10GNGE070;906844.02 , 105114.03;25;3;3,84;0,096;
F5;19F1-4;3FD0205970036;Ltg 59029        10RTBL074;906844.02 , 105114.03;28;3;3,91;0,1095;
F5;19F2-4;3FD0205970037;Ltg 59032        03GESW073;105974.02 , 107396.01;75;3;3,67;0,2753;
F5;;3FD0205970038;Zuschnitt        40GEBL547;108082.02,912314.01;10;3;52,33;0,5233;
F5;;3FD0205970039;Zuschnitt        40GNGE541;108082.02,912314.01;10;3;51,84;0,5184;
F5;;3FD0205973027;Zuschnitt        40GEBL555;912314.01,108082.02;22;3;53,06;1,1673;
F5;;3FD0205973028;Zuschnitt        40GNGE549;912314.01,108082.02;21;3;52,57;1,104;
F5;KM060;3FD0206076000;LTG 60000        01SWGE246;107834.01,107834.01;6;3;7,48;0,0449;
F5;KM060;3FD0206076005;LTG 60001        01GRGN248;107834.01,107834.01;3;3;7,52;0,0226;
F5;KM060;3FD0206076010;LTG 60002       K03GRBL112;907647.01,15.00;6;3;1,58;0,0095;
F5;21F3-3;3FD0207276000;LTG 72004        25BR00192;105115.01,017516.03;77;3;11,17;0,8601;
F5;17F2-4;3FD0207276004;LTG 72003        01VIBL099;107834.01,107834.01;53;3;4,73;0,2507;
F5;22F2-3;3FD0207276008;LTG 72001        01GESW174;107834.01,107834.01;48;3;5,99;0,2875;
F5;22F4-3;3FD0207276009;LTG 72002        01GRBL174;107834.01,107834.01;48;3;6,14;0,2947;
F5;17F2-2;3FD0207276010;LTG 72005        25RTBL076;907327.01,105115.01;48;3;5,6;0,2688;
F5;KM072;3FD0207278001;Zuschnitt        01GESW171;107834.01,107834.01;27;3;5,94;0,1604;
F5;KM072;3FD0207278002;Zuschnitt        01GRBL171;107834.01,107834.01;27;3;6,08;0,1642;
F5;KM072;3FD0207278003;Zuschnitt        01VIBL199;107834.01,107834.01;51;3;6,6;0,3366;
F5;KM072;3FD0207278004;Zuschnitt        25RTBL198;907327.01,105115.01;28;3;10,12;0,2834;
F5;KM072;3FD0207278005;Zuschnitt        25BR00076;105115.01,017516.3;28;3;6,87;0,1924;
F5;20F7-3;3FD0207670057;LTG 76038        40RTGR194;911866.01,105119.01;43;3;22,25;0,9568;
F5;21F3-4;3FD0207670163;LTG 76168        60RTGR189;911866.01,105120.01;52;3;28,52;1,483;
F5;29F2-1;3FD0207670168;LTG 76174        05GRBL403;105112.01,105982.01;49;3;6,7;0,3283;
F5;29F3-1;3FD0207670169;LTG 76175        05BRBL404;105112.01,105982.01;5;3;6,71;0,0336;
F5;29F4-1;3FD0207670170;LTG 76176        03VIBL404;105111.01,907537.01;54;3;6,8;0,3672;
F5;11F6-3;3FD0207670171;LTG 76177        05GRGN533;105112.01,105982.01;10;3;8,01;0,0801;
F5;15F6-4;3FD0207670172;LTG 76178        05BRGN534;105112.01,105982.01;29;3;8,02;0,2326;
F5;16F1-4;3FD0207670173;LTG 76179        03VIGN534;105111.01,907537.01;29;3;7,9;0,2291;
F5;17F7-2;3FD0207670191;Ltg 76039        40BR00104;101672.04,105119.01;76;3;15,22;1,1567;
F5;26F7-2;3FD0207670210;Ltg 76169       K60BR00101;017526.5,105120.01;34;3;15,86;0,5392;
F5;KM076;3FD0207673014;Zuschnitt        40BR00104;101672.04,105119.01;8;3;15,22;0,1218;
F5;KM076;3FD0207673015;Zuschnitt        60RTGR190;911866.01,105120.01;10;3;28,61;0,2861;
F5;KM076;3FD0207673018;Zuschnitt        05GRBL359;105112.01,105982.01;10;3;6,21;0,0621;
F5;KM076;3FD0207673019;Zuschnitt        05BRBL360;105112.01,105982.01;10;3;6,22;0,0622;
F5;KM076;3FD0207673020;Zuschnitt        03VIBL360;105111.01,907537.01;35;3;6,38;0,2233;
F5;KM076;3FD0207673021;Zuschnitt        05GRGN534;105112.01,105982.01;16;3;8;0,128;
F5;KM076;3FD0207673022;Zuschnitt        05BRGN535;105112.01,105982.01;35;3;8,01;0,2804;
F5;KM076;3FD0207673023;Zuschnitt        03VIGN535;105111.01,907537.01;29;3;7,89;0,2288;
F5;KM076;3FD0207673174;Zuschnitt        60BR00101;017526.5 ,105120.01;10;3;15,86;0,1586;
F5;;3FD0207673320;Zuschnitt        40RTGR194;911866.01,105119.01;15;3;22,12;0,3318;
F5;08F5-2;3FD0207676000;LTG 76031        25BR00173;105118.01,017516.03;31;3;11,27;0,3494;
F5;25F4-4;3FD0207676003;LTG 76050        03VIBL089;907647.01,105116.01;51;3;4,03;0,2055;
F5;25F2-4;3FD0207676004;LTG 76051        05BRBL089;907649.01,105975.01;49;3;2,76;0,1352;
F5;25F3-4;3FD0207676005;LTG 76052        05GRBL089;907649.01,105975.01;48;3;2,76;0,1325;
F5;26F2-4;3FD0207676006;LTG 76053        03VIGN094;907647.01,105116.01;72;3;4,07;0,293;
F5;25F7-4;3FD0207676007;LTG 76054        05BRGN094;907649.01,105975.01;44;3;2,8;0,1232;
F5;26F1-4;3FD0207676008;LTG 76055        05GRGN094;907649.01,105975.01;47;3;2,8;0,1316;
F5;13F3-3;3FD0207676049;LTG 76030        25RTGE184;105118.01,907327.01;27;3;10,41;0,2811;
F5;KM0760;3FD0207678001;Zuschnitt        25RTGE097;907327.01,105118.01;42;3;7,18;0,3016;
F5;KM0760;3FD0207678002;Zuschnitt        25BR00149;017516.3 ,105118.01;40;3;10,38;0,4152;
F5;KM076;3FD0207678003;Zuschnitt        03VIBL081;105116.01,907647.01;14;3;3,23;0,0452;
F5;KM076;3FD0207678004;Zuschnitt        05BRBL081;105975.01,907649.01;14;3;2,66;0,0372;
F5;KM076;3FD0207678005;Zuschnitt        05GRBL081;105975.01,907649.01;14;3;2,66;0,0372;
F5;KM076;3FD0207678006;Zuschnitt        03VIGN089;105116.01,907647.01;14;3;3,3;0,0462;
F5;KM076;3FD0207678007;Zuschnitt        05BRGN089;105975.01,907649.01;14;3;2,74;0,0384;
F5;KM076;3FD0207678008;Zuschnitt        05GRGN089;105975.01,907649.01;14;3;2,74;0,0384;
F5;KM079;3FD0207970036;LTG 79068        03VIWS105;105111.03,907647.02;21;3;4,26;0,0895;
F5;KM079;3FD0207970037;LTG 79069        05RTWS408;105112.01,907649.02;22;3;7,71;0,1696;
F5;KM081;3FD0208170017;LTG 81000        03BLWS365;907647.01,105111.05;12;3;7,19;0,0863;
F5;KM081;3FD0208170028;LTG 81013        07VIWS376;107397.01,105975.08;19;3;13,01;0,2472;
F5;KM081;3FD0208170035;LTG 81006        03RTSW288;906843.02,906843.01;11;3;6,74;0,0741;
F5;KM081;3FD0208170036;LTG 81007        03BLGE392;906843.02,105113.03;12;3;8,91;0,1069;
F5;;3FD0208170037;LTG 81013        07VIWS384;107397.01,105975.08;21;3;0;0;
F5;KM081;3FD0208173001;Zuschnitt        03BLWS328;907647.01,105111.05;23;3;6,86;0,1578;
F5;KM081;3FD0208173008;Zuschnitt        03BLGE394;906843.02,105113.03;23;3;9,07;0,2086;
F5;KM081;3FD0208173023;Zuschnitt        03RTSW261;906843.02,906843.01;25;3;6,29;0,1573;
F5;06F1-3;3FD0208270001;LTG 82002=15=   K03GE00263;15.00    ,907647.01;66;3;2,91;0,1921;
F5;27F6-1;3FD0208270009;LTG 82011=103    03GRBL385;105974.01,907647.01;53;3;5,22;0,2767;
F5;28F6-1;3FD0208270010;LTG 82012        03GRBL395;105974.01,907647.01;58;3;5,29;0,3068;
F5;28F7-1;3FD0208270011;LTG 82013        03SWGR395;105974.01,907647.01;59;3;5,29;0,3121;
F5;27F7-1;3FD0208270012;LTG 82014=102    03GNSW385;105974.01,907647.01;52;3;5,22;0,2714;
F5;24F1-1;3FD0208270013;LTG 82015       K03GE00263;15.00    ,907647.01;56;3;2,91;0,163;
F5;22F1-3;3FD0208270027;LTG 82068       K07BR00131;15.00    ,105112.03;53;3;3,27;0,1733;
F5;10F6-3;3FD0208270033;LTG 82074        03BLSW323;105111.03,105974.01;28;3;5,23;0,1464;
F5;21F2-4;3FD0208270034;LTG 82075        03WSGR313;105111.03,105974.01;100;3;5,16;0,516;
F5;08F2-1;3FD0208270051;LTG 82096        03GRBL395;907647.01,105974.01;67;3;5,29;0,3544;
F5;08F6-1;3FD0208270054;LTG 82102        03GNSW385;907647.01,105974.01;44;3;5,22;0,2297;
F5;08F7-1;3FD0208270055;LTG 82103        03GRBL385;907647.01,105974.01;65;3;5,22;0,3393;
F5;08F3-1;3FD0208270062;LTG 82116        03SWGR395;907647.01,105974.01;71;3;5,29;0,3756;
F5;29F1-1;3FD0208270105;LTG 82029        03SWGR395;105974.01,907647.01;50;3;5,29;0,2645;
F5;28F1-1;3FD0208270106;LTG 82030=046    03GNSW385;105974.01,907647.01;73;3;5,22;0,3811;
F5;24F2-1;3FD0208270107;LTG 82031       K03GE00263;15.00    ,907647.01;48;3;2,91;0,1397;
F5;KM082;3FD0208270121;LTG 82045        03SWGR395;105974.01,907647.01;29;3;5,29;0,1534;
F5;KM082;3FD0208270122;LTG 82046        03GNSW385;105974.01,907647.01;29;3;5,22;0,1514;
F5;KM082;3FD0208270123;LTG 82047       K03GE00263;15.00    ,907647.01;28;3;2,91;0,0815;
F5;;3FD0208270129;LTG 82152        03SW00552;105111.03,105974.01;26;3;7,21;0,1875;
F5;28F2-1;3FD0208270132;LTG 82028=044    03GRSW385;105974.01,907647.01;50;3;5,22;0,261;
F5;KM082;3FD0208270133;LTG 82044        03GRSW385;105974.01,907647.01;29;3;5,22;0,1514;
F5;KM082;3FD0208270136;Ltg 82053        05BR00166;"17506.5;105112.03";26;3;5,63;0,1464;
F5;KM082;3FD0208270137;Ltg 82054        03WSGR314;"105974.01;105111.03";23;3;5,14;0,1182;
F5;KM082;3FD0208270138;Ltg 82055        03BLSW323;"105974.01;105111.03";24;3;5,23;0,1255;
F5;KM082;3FD0208270139;Ltg 82056        03GR00319;"907647.01;105111.03";24;3;4,58;0,1099;
F5;KM082;3FD0208270140;Ltg 82057=235=   07BR00056;"15.00; 105112.03";23;3;2,12;0,0488;
F5;KM082;3FD0208270141;Ltg 82058=236=   03GNSW329;"105974.01;105111.03";42;3;5,29;0,2222;
F5;KM082;3FD0208270142;Ltg 82059=237=   03SWGR338;"105974.01;105111.03";24;3;5,36;0,1286;
F5;KM082;3FD0208270143;Ltg 82060=238    03GRBL329;"105974.01;105111.03";11;3;5,29;0,0582;
F5;KM082;3FD0208270144;Ltg 82061=239    03GEGR338;"105974.01;105111.03";23;3;5,36;0,1233;
F5;KM082;3FD0208270145;Ltg 82062        03SWBL338;"105974.01;105111.03";24;3;5,36;0,1286;
F5;KM082;3FD0208270146;Ltg 82203=241=  K07BR00132;"15.00;   105112.03";24;3;3,27;0,0785;
F5;KM082;3FD0208270149;Ltg 82206=288=  K05BR00168;"15.00;   105112.03";27;3;2,95;0,0797;
F5;KM082;3FD0208270150;Ltg 82207        03GRSW687;"105974.01;105111.03";23;3;8,39;0,193;
F5;KM082;3FD0208270151;Ltg 82208        03SWBL678;"105974.01;105111.03";24;3;8,31;0,1994;
F5;KM082;3FD0208270152;Ltg 82209        03GR00683;"907647.01;105111.03";24;3;7,74;0,1858;
F5;KM_082;3FD0208270153;LTG 82210        05BR00174;17506.5,105112.03;44;3;5,75;0,253;
F5;KM_082;3FD0208270169;LTG 82226        05BR00167;15.00,105112.03;44;3;2,95;0,1298;
F5;KM082;3FD0208270173;Ltg 82230        05BR00166;105112.03 , 017506.05;38;3;5,63;0,2139;
F5;KM082;3FD0208270174;Ltg 82231        03WSGR313;105111.03 , 105974.01;13;3;5,16;0,0671;
F5;KM082;3FD0208270175;Ltg 82232        03BLSW323;105111.03 , 105974.01;13;3;5,24;0,0681;
F5;KM082;3FD0208270176;Ltg 82233        03GR00319;105111.03 , 907647.01;12;3;4,6;0,0552;
F5;KM082;3FD0208270177;Ltg 82234=244    03GRBL414;"105974.01;105111.03";24;3;6,02;0,1445;
F5;KM082;3FD0208270178;Ltg 82235        07BR00059;105112.03 , 15.00;15;3;2,12;0,0318;
F5;KM082;3FD0208270179;Ltg 82236        03GNSW330;105111.03 , 105974.01;13;3;5,3;0,0689;
F5;KM082;3FD0208270180;Ltg 82237        03SWGR339;105111.03 , 105974.01;14;3;5,38;0,0753;
F5;KM082;3FD0208270181;Ltg 82238        03GRBL330;105111.03 , 105974.01;14;3;5,3;0,0742;
F5;KM082;3FD0208270182;Ltg 82239        03GEGR339;105111.03 , 105974.01;12;3;5,38;0,0646;
F5;KM082;3FD0208270184;Ltg 82241        07BR00134;105112.03 , 15.00;13;3;3,27;0,0425;
F5;KM082;3FD0208270185;Ltg 82242        03SWGN415;105111.03 , 105974.01;14;3;6,04;0,0846;
F5;KM082;3FD0208270186;Ltg 82243        03GRSW405;105111.03 , 105974.01;14;3;5,95;0,0833;
F5;KM082;3FD0208270187;Ltg 82244        03GRBL415;105111.03 , 105974.01;13;3;6,04;0,0785;
F5;KM082;3FD0208270188;Ltg 82245        03GRGE405;105111.03 , 105974.01;13;3;5,95;0,0774;
F5;KM082;3FD0208270189;Ltg 82246=245    03GRGE404;"105974.01;105111.03";23;3;5,94;0,1366;
F5;KM082;3FD0208270190;Ltg 82247        05BR00167;105112.03 , 15.00;24;3;2,95;0,0708;
F5;KM082;3FD0208270191;Ltg 82248        03GRSW687;105111.03 , 105974.01;12;3;8,4;0,1008;
F5;KM082;3FD0208270192;Ltg 82249        03SWBL678;105111.03 , 105974.01;12;3;8,33;0,1;
F5;KM082;3FD0208270193;Ltg 82250        03GR00683;105111.03 , 907647.01;11;3;7,76;0,0854;
F5;KM082;3FD0208270194;Ltg 82251        03GE00556;105111.03 , 15.00;11;3;6,02;0,0662;
F5;;3FD0208270195;LTG 82252        05BR00174;17506.5  ,105112.03;14;3;5,75;0,0805;
F5;KM082;3FD0208270199;Ltg 82256=242=   03SWGN414;"105974.01;105111.03";23;3;6,02;0,1385;
F5;KM082;3FD0208270211;Ltg 82268=286    03SW00404;"105974.01;105111.03";24;3;5,94;0,1426;
F5;;3FD0208270212;LTG 82269       K05BR00167;15.00    ,105112.03;14;3;2,95;0,0413;
F5;KM082;3FD0208270216;Ltg 82273=243=   03GRSW404;"105974.01;105111.03";24;3;5,94;0,1426;
F5;KM082;3FD0208270217;Ltg 87274        05BR00166;17506.05 , 105112.03;9;3;5,63;0,0507;
F5;KM082;3FD0208270221;Ltg 82278       K07BR00059;105112.03 , 15.00;9;3;2,12;0,0191;
F5;KM082;3FD0208270226;Ltg 82283        07BR00134;105112.03 , 15.00;9;3;3,27;0,0294;
F5;KM082;3FD0208270231;Ltg 82288       K05BR00167;105112.03 , 15.00;9;3;2,95;0,0266;
F5;09F1-3;3FD0208270247;LTG 82001=09=   K03GE00215;15.00    ,105111.03;91;3;3,1;0,2821;
F5;04F4-1;3FD0208270248;LTG 82003=020=  K03GE00544;15.00    ,105111.03;89;3;5,93;0,5278;
F5;11F2-3;3FD0208270249;LTG 82005=21=    05BR00160;105112.03,017506.05;49;3;5,61;0,2749;
F5;25F3-1;3FD0208270250;LTG 82006        03GR00317;907647.01,105111.03;54;3;4,58;0,2473;
F5;25F5-1;3FD0208270251;LTG 82007        03BLSW321;105974.01,105111.03;91;3;5,23;0,4759;
F5;24F6-1;3FD0208270252;LTG 82008        03WSGR307;105974.01,105111.03;53;3;5,14;0,2724;
F5;24F5-3;3FD0208270253;LTG 82009       K03GE00215;15.00    ,105111.03;76;3;3,1;0,2356;
F5;29F5-4;3FD0208270254;LTG 82016       K05BR00156;105112.03,15.00;81;3;2,82;0,2284;
F5;22F4-4;3FD0208270255;LTG 82017        03GR00671;907647.01,105111.03;54;3;7,67;0,4142;
F5;21F6-4;3FD0208270256;LTG 82018        03SWBL666;105974.01,105111.03;51;3;8,24;0,4202;
F5;22F5-4;3FD0208270257;LTG 82019        03GRSW675;105974.01,105111.03;52;3;8,32;0,4326;
F5;16F5-4;3FD0208270258;LTG 82020       K03GE00544;15.00    ,105111.03;52;3;5,93;0,3084;
F5;14F5-2;3FD0208270259;LTG 82021        05BR00160;105112.03,017506.5;49;3;5,61;0,2749;
F5;25F6-1;3FD0208270260;LTG 82023        03BLSW321;105974.01,105111.03;51;3;5,23;0,2667;
F5;24F7-1;3FD0208270261;LTG 82024        03WSGR307;105974.01,105111.03;51;3;5,14;0,2621;
F5;24F6-3;3FD0208270262;LTG 82025       K03GE00215;15.00    ,105111.03;75;3;3,1;0,2325;
F5;29F7-4;3FD0208270263;LTG 82032       K05BR00156;105112.03,15.00;87;3;2,82;0,2453;
F5;22F1-4;3FD0208270264;LTG 82034        03SWBL666;105974.01,105111.03;50;3;8,22;0,411;
F5;22F7-4;3FD0208270265;LTG 82035        03GRSW675;105974.01,105111.03;49;3;8,3;0,4067;
F5;20F4-4;3FD0208270266;LTG 82036       K03GE00544;15.00    ,105111.03;50;3;5,92;0,296;
F5;KM082;3FD0208270267;LTG 82037        05BR00160;105112.03,017506.5;27;3;5,61;0,1515;
F5;KM082;3FD0208270268;LTG 82039        03BLSW321;105974.01,105111.03;28;3;5,23;0,1464;
F5;KM082;3FD0208270269;LTG 82040        03WSGR307;105974.01,105111.03;29;3;5,14;0,1491;
F5;KM082;3FD0208270270;LTG 82041       K03GE00215;15.00    ,105111.03;25;3;3,1;0,0775;
F5;KM082;3FD0208270271;LTG 82048       K05BR00156;105112.03,15.00;26;3;2,82;0,0733;
